location,area,time,position,substrate,date,season,description,code,quantity,weight,
Saint-Distille,259,100,2,4,23.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,92,0.276,
Saint-Distille,259,100,2,4,23.04.2022,2,Morceau de textile de moins de 5 cm,G145,2,0.0052,
Saint-Distille,259,100,2,4,23.04.2022,2,Paille pour boisson,G35,2,0.002,
Saint-Distille,259,100,2,4,23.04.2022,2,Punaise/Clou,G216,1,0.0005,
Saint-Distille,259,100,2,4,23.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,8,0.032,
Savonnière,325,160,2,2,01.05.2022,2,Bâtonnet de sucette en plastique,G31,5,0.0009,
Savonnière,325,160,2,2,01.05.2022,2,Bouchon/capuchon PET,G21,8,0.014,
Savonnière,325,160,2,2,01.05.2022,2,Câble de moins de 50 cm,G194,1,0.35,
Savonnière,325,160,2,2,01.05.2022,2,Capsule/capuchon de bouteille en aluminium,G175,2,0.0036,
Savonnière,325,160,2,2,01.05.2022,2,Cartouche/munition/balle/douille de chasse en plastique,G70,4,0.0124,
Savonnière,325,160,2,2,01.05.2022,2,Coton-tige,G95,7,0.00126,
Savonnière,325,160,2,2,01.05.2022,2,Cuillère plastique,G10,1,0.008,
Savonnière,325,160,2,2,01.05.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,8,0.0047,
Savonnière,325,160,2,2,01.05.2022,2,Emballage/papier alimentaire en aluminium,G177,4,0.012,
Savonnière,325,160,2,2,01.05.2022,2,Ficelle de moins de 1cm de diamètre,G50,2,0.008,
Savonnière,325,160,2,2,01.05.2022,2,Fil de fer,G191,4,0.02,
Savonnière,325,160,2,2,01.05.2022,2,Languette de conserve/canette,G178,1,0.0003,
Savonnière,325,160,2,2,01.05.2022,2,Mégot de cigarette,G27,7,0.00154,
Savonnière,325,160,2,2,01.05.2022,2,Morceau de céramique de moins de 5cm,G210,4,0.02,
Savonnière,325,160,2,2,01.05.2022,2,Morceau de céramique entre 5 et 30cm,G210,1,0.1,
Savonnière,325,160,2,2,01.05.2022,2,Morceau de métal entre 5 et 30cm,G198,1,0.1,
Savonnière,325,160,2,2,01.05.2022,2,Morceau de papier de moins de 5cm,G156,5,0.005,
Savonnière,325,160,2,2,01.05.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",19,0.0057,
Savonnière,325,160,2,2,01.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,12,0.036,
Savonnière,325,160,2,2,01.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,58,0.232,
Savonnière,325,160,2,2,01.05.2022,2,Paille pour boisson,G35,1,0.001,
Savonnière,325,160,2,2,01.05.2022,2,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,1,1.88679245283019E-06,
Savonnière,325,160,2,2,01.05.2022,2,Serflex/Colson/Attache de chantier,G89,3,0.003,
Savonnière,325,160,2,2,01.05.2022,2,Tuyau plastique/PVC de moins de 30 cm,"G79, G78",1,0.1,
Tolochenaz,75,40,2,2,01.05.2022,2,Bâtonnet de sucette en plastique,G31,1,0.00018,
Tolochenaz,75,40,2,2,01.05.2022,2,Élastique pour les cheveux,G131,1,0.001,
Tolochenaz,75,40,2,2,01.05.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,8,0.0047,
Tolochenaz,75,40,2,2,01.05.2022,2,Emballage/papier alimentaire en aluminium,G177,4,0.012,
Tolochenaz,75,40,2,2,01.05.2022,2,Fer de moins de 50 cm,G198,1,0.4,
Tolochenaz,75,40,2,2,01.05.2022,2,Mégot de cigarette,G27,2,0.00044,
Tolochenaz,75,40,2,2,01.05.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",5,0.0015,
Tolochenaz,75,40,2,2,01.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,1,0.003,
Tolochenaz,75,40,2,2,01.05.2022,2,Morceau de textile entre 5 et 30cm,G145,1,0.108,
Tolochenaz,75,40,2,2,01.05.2022,2,Pansement/Sparadrap/Bande,G211,1,0.0002,
Tolochenaz,75,40,2,2,01.05.2022,2,Rondelle de coton,G145,1,0.0002,
Tougues,450,220,2,2,07.05.2022,2,Bande élastique,G131,1,0.00028,
Tougues,450,220,2,2,07.05.2022,2,Bâtonnet de glace en bois,G165,1,0.002,
Tougues,450,220,2,2,07.05.2022,2,Bâtonnet de sucette en plastique,G31,2,0.00036,
Tougues,450,220,2,2,07.05.2022,2,Bouchon en liège,G159,1,0.002,
Tougues,450,220,2,2,07.05.2022,2,Canette,G175,1,0.024,
Tougues,450,220,2,2,07.05.2022,2,Capsule/capuchon de bouteille en aluminium,G175,9,0.0162,
Tougues,450,220,2,2,07.05.2022,2,Cartouche/munition/balle/douille de chasse en métal,G197,1,0.02,
Tougues,450,220,2,2,07.05.2022,2,Cuillère plastique,G10,1,0.008,
Tougues,450,220,2,2,07.05.2022,2,Emballage/papier alimentaire en aluminium,G177,3,0.009,
Tougues,450,220,2,2,07.05.2022,2,Fer de moins de 50 cm,G198,6,2.4,
Tougues,450,220,2,2,07.05.2022,2,Filaments de plastique de moins de 5 mm,G113,8,0.00016,
Tougues,450,220,2,2,07.05.2022,2,Languette de conserve/canette,G178,3,0.0009,
Tougues,450,220,2,2,07.05.2022,2,Mégot de cigarette,G27,86,0.01892,
Tougues,450,220,2,2,07.05.2022,2,Morceau de céramique de moins de 5cm,G210,13,0.065,
Tougues,450,220,2,2,07.05.2022,2,Morceau de papier de moins de 5cm,G156,10,0.01,
Tougues,450,220,2,2,07.05.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",36,0.0108,
Tougues,450,220,2,2,07.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,10,0.03,
Tougues,450,220,2,2,07.05.2022,2,Morceau de textile de moins de 5 cm,G145,1,0.0026,
Tougues,450,220,2,2,07.05.2022,2,Morceau de textile entre 5 et 30cm,G145,1,0.108,
Tougues,450,220,2,2,07.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,71,0.284,
Tougues,450,220,2,2,07.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,11,0.0088,
Tougues,450,220,2,2,07.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,2,0.008,
Tougues,450,220,2,2,07.05.2022,2,Serviette/mouchoir en papier,G158,2,0.004,
Vidy,413,210,2,1,13.05.2022,2,Anneau plastique bouteille,G24,3,0.0003,
Vidy,413,210,2,1,13.05.2022,2,Bâtonnet de glace en bois,G165,1,0.002,
Vidy,413,210,2,1,13.05.2022,2,Bâtonnet de sucette en plastique,G31,3,0.00054,
Vidy,413,210,2,1,13.05.2022,2,Bouchon en liège,G159,1,0.002,
Vidy,413,210,2,1,13.05.2022,2,Bouchon/capuchon PET,G21,1,0.00175,
Vidy,413,210,2,1,13.05.2022,2,Capsule/capuchon de bouteille en aluminium,G175,14,0.0252,
Vidy,413,210,2,1,13.05.2022,2,Cellophane/film alimentaire plastique,G114,6,0.0126,
Vidy,413,210,2,1,13.05.2022,2,Chausette,G135,1,0.015,
Vidy,413,210,2,1,13.05.2022,2,Coton-tige,G95,14,0.00252,
Vidy,413,210,2,1,13.05.2022,2,Couvercle/capuchon/bouchon plastique PET,G24,2,0.008,
Vidy,413,210,2,1,13.05.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,8,0.0047,
Vidy,413,210,2,1,13.05.2022,2,Emballage/papier alimentaire en aluminium,G177,9,0.027,
Vidy,413,210,2,1,13.05.2022,2,Ficelle de moins de 1cm de diamètre,G50,2,0.008,
Vidy,413,210,2,1,13.05.2022,2,Gobelet plastique jetable,G33,2,0.005,
Vidy,413,210,2,1,13.05.2022,2,Grille en plastique STEP,G932,1,0.00107,
Vidy,413,210,2,1,13.05.2022,2,Languette de conserve/canette,G178,3,0.0009,
Vidy,413,210,2,1,13.05.2022,2,Mégot de cigarette,G27,117,0.02574,
Vidy,413,210,2,1,13.05.2022,2,Morceau de céramique de moins de 5cm,G210,1,0.005,
Vidy,413,210,2,1,13.05.2022,2,Morceau de papier de moins de 5cm,G156,28,0.028,
Vidy,413,210,2,1,13.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,17,0.051,
Vidy,413,210,2,1,13.05.2022,2,Morceau de textile de moins de 5 cm,G145,3,0.0078,
Vidy,413,210,2,1,13.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,92,0.368,
Vidy,413,210,2,1,13.05.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,18,0.000378,
