Lieu;Aire;Temps;Position;Substrat;Date;Saison;Objet;Code;OPSAR;UNEP;Quantité;Poids;;;
Port choiseul;297;150;2;3;16.04.2022;2;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;12;0,000252;0,04040404;0,021;
Port choiseul;297;150;2;3;15.01.2022;1;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;26;0,000546;0,087542088;0,021;
Port choiseul;147;70;1;3;16.04.2022;2;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;8;0,000168;0,054421769;0,021;
Port choiseul;297;150;2;3;16.04.2022;2;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;110;0,00231;0,37037037;0,021;
Port choiseul;297;150;2;3;15.01.2022;1;Pellets/Nurdles industriels;G112;;PL23;27;0,000675;0,090909091;0,025;
Port choiseul;297;150;2;3;16.04.2022;2;Pellets/Nurdles industriels;G112;;PL23;20;0,0005;0,067340067;0,025;
Port choiseul;444;220;2;3;03.09.2022;3;Pellets/Nurdles industriels;G112;;PL23;2;0,00005;0,004504505;0,025;
Port choiseul;444;220;2;3;03.09.2022;3;Film plastique non-alimentaire de moins de 5 mm;G114;;;1;0,000003;0,002252252;0,003;
Port choiseul;297;150;2;3;16.04.2022;2;Bande élastique;G131;;;1;0,00028;0,003367003;0,28;0,28
Port choiseul;297;150;2;3;15.01.2022;1;Morceau de caoutchouc entre 5 et 30cm;G134;53;RB08;1;0,01;0,003367003;10;
Port choiseul;297;150;2;3;16.04.2022;2;Chausette;G135;;CL01;1;0,015;0,003367003;15;
Port choiseul;297;150;2;3;15.01.2022;1;Chaussure/Basket;G136;;CL01;1;0,5;0,003367003;500;
Port choiseul;297;150;2;3;15.10.2022;4;Sandale/nu-pied/tongue;G136;;GL01;1;0,135;0,003367003;135;
Port choiseul;297;150;2;3;15.01.2022;1;Bouchon/capuchon PET;G21;15;PL01;23;0,04025;0,077441077;1,75;1,75
Port choiseul;297;150;2;3;16.04.2022;2;Bouchon/capuchon PET;G21;15;PL01;12;0,021;0,04040404;1,75;1,75
Port choiseul;297;150;2;3;15.10.2022;4;Bouchon/capuchon PET;G21;15;PL01;14;0,0245;0,047138047;1,75;
Port choiseul;444;220;2;3;03.09.2022;3;Couvercle/capuchon/bouchon plastique PET;G21;15;PL01;9;0,036;0,02027027;4;
Port choiseul;147;70;1;3;16.04.2022;2;Pansement/Sparadrap/Bande;G211;105;OT05;2;0,0004;0,013605442;0,2;0,2
Port choiseul;147;70;1;3;16.04.2022;2;Mégot de cigarette;G27;64;PL11;7;0,00154;0,047619048;0,22;
Port choiseul;297;150;2;3;16.04.2022;2;Mégot de cigarette;G27;64;PL11;38;0,00836;0,127946128;0,22;
Port choiseul;147;70;1;3;15.10.2022;4;Mégot de cigarette;G27;64;PL11;15;0,0033;0,102040816;0,22;
Port choiseul;297;150;2;3;15.10.2022;4;Mégot de cigarette;G27;64;PL11;40;0,0088;0,134680135;0,22;
Port choiseul;297;150;2;3;15.01.2022;1;Lunettes;G29;18;;1;0,023;0,003367003;23;
Port choiseul;297;150;2;3;15.01.2022;1;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;12;0,007;0,04040404;0,583333333;
Port choiseul;297;150;2;3;16.04.2022;2;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;20;0,0117;0,067340067;0,585;
Port choiseul;147;70;1;3;16.04.2022;2;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;53;0,0309;0,360544218;0,583018868;
Port choiseul;444;220;2;3;03.09.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;8;0,0047;0,018018018;0,5875;
Port choiseul;297;150;2;3;15.10.2022;4;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;3;0,0017;0,01010101;0,566666667;
Port choiseul;297;150;2;3;15.01.2022;1;Bâtonnet de sucette en plastique;G31;19;;8;0,00144;0,026936027;0,18;0,18
Port choiseul;147;70;1;3;16.04.2022;2;Bâtonnet de sucette en plastique;G31;19;;1;0,00018;0,006802721;0,18;0,18
Port choiseul;297;150;2;3;15.01.2022;1;Gobelet plastique jetable;G33;21;PL06;5;0,0125;0,016835017;2,5;2,5
Port choiseul;147;70;1;3;16.04.2022;2;Gobelet plastique jetable;G33;21;PL06;2;0,005;0,013605442;2,5;2,5
Port choiseul;297;150;2;3;16.04.2022;2;Gobelet plastique jetable;G33;21;PL06;3;0,0075;0,01010101;2,5;2,5
Port choiseul;444;220;2;3;03.09.2022;3;Gobelet plastique jetable;G33;21;PL06;1;0,0025;0,002252252;2,5;2,5
Port choiseul;297;150;2;3;15.01.2022;1;Cuillère plastique;G34;6;PL06;2;0,016;0,006734007;8;
Port choiseul;297;150;2;3;16.04.2022;2;Paille pour boisson;G35;22;PL04;8;0,008;0,026936027;1;
Port choiseul;444;220;2;3;03.09.2022;3;Paille pour boisson;G35;22;PL04;4;0,004;0,009009009;1;
Port choiseul;147;70;1;3;15.10.2022;4;Paille pour boisson;G35;22;PL04;9;0,009;0,06122449;1;
Port choiseul;147;70;1;3;15.01.2022;1;Corde de moins de 30 cm;G49;31;PL19;1;0,15;0,006802721;150;
Port choiseul;147;70;1;3;16.04.2022;2;Corde de moins de 30 cm;G49;31;PL19;2;0,3;0,013605442;150;
Port choiseul;297;150;2;3;16.04.2022;2;Corde de moins de 30 cm;G49;31;PL19;7;1,05;0,023569024;150;
Port choiseul;147;70;1;3;16.04.2022;2;Morceau de filet de pêche de moins de 50 cm;G53;115;PL20;1;0,04;0,006802721;40;
Port choiseul;297;150;2;3;15.01.2022;1;Bande de cerclage en plastique;G66;39;PL21;10;0,06;0,033670034;6;
Port choiseul;147;70;1;3;16.04.2022;2;Bande de cerclage en plastique;G66;39;PL21;2;0,012;0,013605442;6;
Port choiseul;297;150;2;3;16.04.2022;2;Bande de cerclage en plastique;G66;39;PL21;23;0,138;0,077441077;6;
Port choiseul;297;150;2;3;15.10.2022;4;Bouteille de PET 0.33l;G7;4;PL02;1;0,023;0,003367003;23;
Port choiseul;297;150;2;3;15.01.2022;1;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;3;0,0093;0,01010101;3,1;3,1
Port choiseul;297;150;2;3;16.04.2022;2;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;4;0,0124;0,013468013;3,1;3,1
Port choiseul;147;70;1;3;16.04.2022;2;Mousse de rembourage;G74;;;9;0,0072;0,06122449;0,8;0,8
Port choiseul;297;150;2;3;16.04.2022;2;Mousse de rembourage;G74;;;21;0,0168;0,070707071;0,8;0,8
Port choiseul;444;220;2;3;03.09.2022;3;Mousse de rembourage;G74;;;8;0,0064;0,018018018;0,8;0,8
Port choiseul;147;70;1;3;15.01.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;5;0,0015;0,034013605;0,3;0,3
Port choiseul;297;150;2;3;15.01.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;126;0,0378;0,424242424;0,3;0,3
Port choiseul;147;70;1;3;16.04.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;5;0,0015;0,034013605;0,3;0,3
Port choiseul;297;150;2;3;16.04.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;67;0,0201;0,225589226;0,3;0,3
Port choiseul;444;220;2;3;03.09.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;31;0,0093;0,06981982;0,3;0,3
Port choiseul;297;150;2;3;15.10.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;40;0,012;0,134680135;0,3;
Port choiseul;147;70;1;3;15.10.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;69;0,0207;0,469387755;0,3;
Port choiseul;147;70;1;3;15.01.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;1;0,003;0,006802721;3;3
Port choiseul;297;150;2;3;15.01.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;99;0,297;0,333333333;3;3
Port choiseul;147;70;1;3;16.04.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;9;0,027;0,06122449;3;3
Port choiseul;297;150;2;3;16.04.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;100;0,3;0,336700337;3;3
Port choiseul;444;220;2;3;03.09.2022;3;Morceau de plastique entre 2,5 et 50cm;G79;;;9;0,027;0,02027027;3;3
Port choiseul;297;150;2;3;15.10.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;12;0,036;0,04040404;3;
Port choiseul;147;70;1;3;15.10.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;28;0,084;0,19047619;3;
Port choiseul;297;150;2;3;15.01.2022;1;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;3;0,0024;0,01010101;0,8;0,8
Port choiseul;297;150;2;3;15.01.2022;1;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;4;0,016;0,013468013;4;4
Port choiseul;444;220;2;3;03.09.2022;3;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;1;0,004;0,002252252;4;4
Port choiseul;147;70;1;3;16.04.2022;2;Déchet de construction/chantier en plastique;G89;;;4;2;0,027210884;500;
Port choiseul;297;150;2;3;15.01.2022;1;Masque chirurgical/protection/hygiène;G901;105;OT05;1;0,006;0,003367003;6;
Port choiseul;147;70;1;3;16.04.2022;2;Élastique pour les cheveux;G905;;RB06;2;0,002;0,013605442;1;
Port choiseul;297;150;2;3;16.04.2022;2;Élastique pour les cheveux;G905;;RB06;2;0,002;0,006734007;1;
Port choiseul;297;150;2;3;15.01.2022;1;Grille en plastique STEP;G932;;;2;0,00214;0,006734007;1,07;1,07
Port choiseul;297;150;2;3;15.01.2022;1;Coton-tige;G95;98;OT02;22;0,00396;0,074074074;0,18;0,18
Port choiseul;147;70;1;3;16.04.2022;2;Coton-tige;G95;98;OT02;5;0,0009;0,034013605;0,18;0,18
Port choiseul;297;150;2;3;16.04.2022;2;Coton-tige;G95;98;OT02;16;0,00288;0,053872054;0,18;0,18
Port choiseul;297;150;2;3;16.04.2022;2;Coton-tige;G95;98;OT02;36;0,00648;0,121212121;0,18;0,18
Port choiseul;444;220;2;3;03.09.2022;3;Coton-tige;G95;98;OT02;8;0,00144;0,018018018;0,18;0,18
Port choiseul;147;70;1;3;15.10.2022;4;Coton-tige;G95;98;OT02;17;0,00306;0,115646259;0,18;
Port choiseul;297;150;2;3;15.10.2022;4;Coton-tige;G95;98;OT02;22;0,00396;0,074074074;0,18;
Port choiseul;147;70;1;3;15.01.2022;1;Seringue en plastique;G99;104;PL12;1;0,005;0,006802721;5;
Préverenges;961;490;2;1;05.11.2022;4;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;55;0,001155;0,05723205;0,021;
Préverenges;150;80;1;1;12.02.2022;1;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;2;0,000042;0,013333333;0,021;0,021
Préverenges;961;490;2;1;12.02.2022;1;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;59;0,001239;0,061394381;0,021;
Préverenges;150;80;1;1;12.02.2022;1;Pellets/Nurdles industriels;G112;;PL23;1;0,000025;0,006666667;0,025;
Préverenges;961;490;2;1;12.02.2022;1;Pellets/Nurdles industriels;G112;;PL23;121;0,003025;0,12591051;0,025;
Préverenges;961;490;2;1;30.04.2022;2;Pellets/Nurdles industriels;G112;;PL23;82;0,00205;0,085327784;0,025;
Préverenges;150;80;1;1;13.08.2022;3;Pellets/Nurdles industriels;G112;;PL23;2;0,00005;0,013333333;0,025;
Préverenges;961;490;2;;13.08.2022;3;Pellets/Nurdles industriels;G112;;PL23;67;0,001675;0,069719043;0,025;
Préverenges;150;80;1;1;05.11.2022;4;Pellets/Nurdles industriels;G112;;PL23;20;0,0005;0,133333333;0,025;
Préverenges;961;490;2;1;05.11.2022;4;Pellets/Nurdles industriels;G112;;PL23;333;0,008325;0,346514048;0,025;
Préverenges;961;490;2;1;12.02.2022;1;Filaments de plastique de moins de 5 mm;G113;;;1;0,00002;0,001040583;0,02;
Préverenges;150;80;1;1;13.08.2022;3;Filaments de plastique de moins de 5 mm;G113;;;5;0,0001;0,033333333;0,02;
Préverenges;961;490;2;1;05.11.2022;4;Filaments de plastique de moins de 5 mm;G113;;;15;0,0003;0,015608741;0,02;
Préverenges;961;490;2;1;12.02.2022;1;Film plastique non-alimentaire de moins de 5 mm;G114;;;1;0,000003;0,001040583;0,003;
Préverenges;961;490;2;1;12.02.2022;1;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;6;1,13208E-05;0,006243496;0,001886792;
Préverenges;150;80;1;1;30.04.2022;2;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;1;1,88679E-06;0,006666667;0,001886792;
Préverenges;150;80;1;1;05.11.2022;4;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;1;1,88679E-06;0,006666667;0,001886792;
Préverenges;961;490;2;1;05.11.2022;4;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;37;6,98113E-05;0,038501561;0,001886792;
Préverenges;961;490;2;;13.08.2022;3;Ballon de baudruche;G125;49;RB01;2;0,0016;0,002081165;0,8;0,8
Préverenges;961;490;2;1;05.11.2022;4;Ballon de baudruche;G125;49;RB01;1;0,0008;0,001040583;0,8;
Préverenges;961;490;2;1;30.04.2022;2;Bande élastique;G131;;;1;0,00028;0,001040583;0,28;0,28
Préverenges;961;490;2;;13.08.2022;3;Bande élastique;G131;;;1;0,00028;0,001040583;0,28;0,28
Préverenges;961;490;2;1;05.11.2022;4;Bande élastique;G131;;;2;0,00056;0,002081165;0,28;
Préverenges;150;80;1;1;12.02.2022;1;Morceau de textile de moins de 5 cm;G145;59;CL06;3;0,0078;0,02;2,6;
Préverenges;961;490;2;1;30.04.2022;2;Morceau de textile de moins de 5 cm;G145;59;CL06;4;0,0104;0,004162331;2,6;
Préverenges;961;490;2;1;05.11.2022;4;Morceau de textile de moins de 5 cm;G145;59;CL06;1;0,0026;0,001040583;2,6;
Préverenges;150;80;1;1;30.04.2022;2;Morceau de textile de plus de 30cm;G145;59;CL06;1;0,245;0,006666667;245;
Préverenges;150;80;1;1;12.02.2022;1;Morceau de textile entre 5 et 30cm;G145;59;CL06;8;0,864;0,053333333;108;
Préverenges;961;490;2;1;12.02.2022;1;Morceau de textile entre 5 et 30cm;G145;59;CL06;24;2,592;0,024973985;108;
Préverenges;961;490;2;1;30.04.2022;2;Morceau de textile entre 5 et 30cm;G145;59;CL06;1;0,108;0,001040583;108;
Préverenges;961;490;2;1;05.11.2022;4;Morceau de textile entre 5 et 30cm;G145;59;CL06;6;0,648;0,006243496;108;
Préverenges;150;80;1;1;05.11.2022;4;Sac plastique;G2;;PL07;2;0,04;0,013333333;20;
Préverenges;961;490;2;1;12.02.2022;1;Bouchon/capuchon PET;G21;15;PL01;1;0,00175;0,001040583;1,75;1,75
Préverenges;961;490;2;1;30.04.2022;2;Bouchon/capuchon PET;G21;15;PL01;2;0,0035;0,002081165;1,75;1,75
Préverenges;961;490;2;;13.08.2022;3;Bouchon/capuchon PET;G21;15;PL01;3;0,00525;0,003121748;1,75;1,75
Préverenges;961;490;2;1;05.11.2022;4;Bouchon/capuchon PET;G21;15;PL01;5;0,00875;0,005202914;1,75;
Préverenges;961;490;2;1;12.02.2022;1;Couvercle/capuchon/bouchon plastique PET;G21;15;PL01;1;0,004;0,001040583;4;
Préverenges;961;490;2;1;30.04.2022;2;Couvercle/capuchon/bouchon plastique PET;G21;15;PL01;1;0,004;0,001040583;4;
Préverenges;150;80;1;1;12.02.2022;1;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,006666667;0,2;0,2
Préverenges;961;490;2;1;12.02.2022;1;Pansement/Sparadrap/Bande;G211;105;OT05;4;0,0008;0,004162331;0,2;0,2
Préverenges;961;490;2;1;30.04.2022;2;Pansement/Sparadrap/Bande;G211;105;OT05;2;0,0004;0,002081165;0,2;0,2
Préverenges;961;490;2;;13.08.2022;3;Pansement/Sparadrap/Bande;G211;105;OT05;4;0,0008;0,004162331;0,2;0,2
Préverenges;961;490;2;1;05.11.2022;4;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,001040583;0,2;
Préverenges;961;490;2;1;30.04.2022;2;Couvercle en plastique non-identifié;G23;15;PL01;1;0,007;0,001040583;7;
Préverenges;961;490;2;1;12.02.2022;1;Anneau plastique bouteille;G24;15;PL01;1;0,0001;0,001040583;0,1;
Préverenges;961;490;2;;13.08.2022;3;Briquet;G26;16;PL10;1;0,012;0,001040583;12;
Préverenges;150;80;1;1;12.02.2022;1;Mégot de cigarette;G27;64;PL11;2;0,00044;0,013333333;0,22;
Préverenges;961;490;2;1;12.02.2022;1;Mégot de cigarette;G27;64;PL11;44;0,00968;0,04578564;0,22;
Préverenges;150;80;1;1;30.04.2022;2;Mégot de cigarette;G27;64;PL11;6;0,00132;0,04;0,22;
Préverenges;961;490;2;1;30.04.2022;2;Mégot de cigarette;G27;64;PL11;66;0,01452;0,06867846;0,22;
Préverenges;150;80;1;1;13.08.2022;3;Mégot de cigarette;G27;64;PL11;3;0,00066;0,02;0,22;
Préverenges;961;490;2;;13.08.2022;3;Mégot de cigarette;G27;64;PL11;229;0,05038;0,238293444;0,22;
Préverenges;961;490;2;1;05.11.2022;4;Mégot de cigarette;G27;64;PL11;58;0,01276;0,060353798;0,22;
Préverenges;961;490;2;1;30.04.2022;2;Barrette/Pince à cheveux;G29;18;;1;0,007;0,001040583;7;
Préverenges;961;490;2;1;12.02.2022;1;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;10;0,0058;0,010405827;0,58;
Préverenges;150;80;1;1;12.02.2022;1;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;20;0,0117;0,133333333;0,585;
Préverenges;150;80;1;1;30.04.2022;2;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;4;0,0023;0,026666667;0,575;
Préverenges;961;490;2;1;30.04.2022;2;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;32;0,0187;0,033298647;0,584375;
Préverenges;150;80;1;1;13.08.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;7;0,0041;0,046666667;0,585714286;
Préverenges;961;490;2;;13.08.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;21;0,0122;0,021852237;0,580952381;
Préverenges;150;80;1;1;05.11.2022;4;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;33;0,0192;0,22;0,581818182;
Préverenges;961;490;2;1;05.11.2022;4;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;102;0,0595;0,106139438;0,583333333;
Préverenges;961;490;2;1;30.04.2022;2;Bâtonnet de sucette en plastique;G31;19;;4;0,00072;0,004162331;0,18;0,18
Préverenges;961;490;2;;13.08.2022;3;Bâtonnet de sucette en plastique;G31;19;;2;0,00036;0,002081165;0,18;0,18
Préverenges;961;490;2;1;05.11.2022;4;Bâtonnet de sucette en plastique;G31;19;;2;0,00036;0,002081165;0,18;
Préverenges;961;490;2;;13.08.2022;3;Jouet en plastique;G32;20;PL08;1;0,1;0,001040583;100;
Préverenges;961;490;2;1;05.11.2022;4;Jouet en plastique;G32;20;PL08;2;0,2;0,002081165;100;
Préverenges;150;80;1;1;13.08.2022;3;Cuillère plastique;G34;6;PL06;1;0,008;0,006666667;8;
Préverenges;961;490;2;1;05.11.2022;4;Paille pour boisson;G35;22;PL04;3;0,003;0,003121748;1;
Préverenges;961;490;2;1;12.02.2022;1;Gant chirurgical/protection/caoutchouc;G41;113;RB03;2;0,02;0,002081165;10;
Préverenges;961;490;2;1;12.02.2022;1;Ficelle de moins de 1cm de diamètre;G50;32;PL19;7;0,028;0,007284079;4;4
Préverenges;961;490;2;1;30.04.2022;2;Ficelle de moins de 1cm de diamètre;G50;32;PL19;14;0,056;0,014568158;4;4
Préverenges;961;490;2;;13.08.2022;3;Ficelle de moins de 1cm de diamètre;G50;32;PL19;19;0,076;0,019771072;4;4
Préverenges;150;80;1;1;05.11.2022;4;Ficelle de moins de 1cm de diamètre;G50;32;PL19;1;0,004;0,006666667;4;
Préverenges;961;490;2;1;05.11.2022;4;Ficelle de moins de 1cm de diamètre;G50;32;PL19;4;0,016;0,004162331;4;
Préverenges;961;490;2;1;30.04.2022;2;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;1;0,0031;0,001040583;3,1;3,1
Préverenges;961;490;2;1;05.11.2022;4;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;2;0,0062;0,002081165;3,1;
Préverenges;961;490;2;;13.08.2022;3;Mousse de rembourage;G74;;;2;0,0016;0,002081165;0,8;0,8
Préverenges;150;80;1;1;12.02.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;12;0,0036;0,08;0,3;0,3
Préverenges;961;490;2;1;12.02.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;224;0,0672;0,233090531;0,3;0,3
Préverenges;150;80;1;1;30.04.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;11;0,0033;0,073333333;0,3;0,3
Préverenges;961;490;2;1;30.04.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;275;0,0825;0,28616025;0,3;0,3
Préverenges;150;80;1;1;13.08.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;10;0,003;0,066666667;0,3;0,3
Préverenges;961;490;2;;13.08.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;232;0,0696;0,241415193;0,3;0,3
Préverenges;150;80;1;1;05.11.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;34;0,0102;0,226666667;0,3;
Préverenges;961;490;2;1;05.11.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;305;0,0915;0,317377732;0,3;
Préverenges;150;80;1;1;12.02.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;4;0,012;0,026666667;3;3
Préverenges;961;490;2;1;12.02.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;42;0,126;0,043704475;3;3
Préverenges;150;80;1;1;30.04.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;11;0,033;0,073333333;3;3
Préverenges;961;490;2;1;30.04.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;22;0,066;0,02289282;3;3
Préverenges;961;490;2;;13.08.2022;3;Morceau de plastique entre 2,5 et 50cm;G79;;;18;0,054;0,018730489;3;3
Préverenges;150;80;1;1;05.11.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;18;0,054;0,12;3;
Préverenges;961;490;2;1;05.11.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;61;0,183;0,063475546;3;
Préverenges;150;80;1;1;12.02.2022;1;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;1;0,0008;0,006666667;0,8;0,8
Préverenges;961;490;2;1;12.02.2022;1;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;24;0,0192;0,024973985;0,8;0,8
Préverenges;961;490;2;1;30.04.2022;2;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;10;0,008;0,010405827;0,8;0,8
Préverenges;150;80;1;1;13.08.2022;3;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;8;0,0064;0,053333333;0,8;0,8
Préverenges;961;490;2;;13.08.2022;3;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;9;0,0072;0,009365245;0,8;0,8
Préverenges;961;490;2;1;30.04.2022;2;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;11;0,044;0,01144641;4;4
Préverenges;150;80;1;1;05.11.2022;4;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;1;0,004;0,006666667;4;
Préverenges;961;490;2;1;05.11.2022;4;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;66;0,264;0,06867846;4;4
Préverenges;961;490;2;1;12.02.2022;1;Fibre plastique béton projeté;G89;;;1;0,15;0,001040583;150;
Préverenges;961;490;2;1;05.11.2022;4;Fibre plastique béton projeté;G89;;;3;0,0000798;0,003121748;0,0266;
Préverenges;961;490;2;1;12.02.2022;1;Déchet de construction/chantier en plastique;G89;;;4;2;0,004162331;500;
Préverenges;961;490;2;1;12.02.2022;1;Serflex/Colson/Attache de chantier;G89;;;3;0,003;0,003121748;1;1
Préverenges;961;490;2;1;30.04.2022;2;Élastique pour les cheveux;G905;;RB06;1;0,001;0,001040583;1;
Préverenges;961;490;2;1;05.11.2022;4;Élastique pour les cheveux;G905;;RB06;3;0,003;0,003121748;1;
Préverenges;150;80;1;1;12.02.2022;1;Grille en plastique STEP;G932;;;1;0,00107;0,006666667;1,07;1,07
Préverenges;961;490;2;1;12.02.2022;1;Coton-tige;G95;98;OT02;11;0,00198;0,01144641;0,18;0,18
Préverenges;961;490;2;1;30.04.2022;2;Coton-tige;G95;98;OT02;4;0,00072;0,004162331;0,18;0,18
Préverenges;961;490;2;;13.08.2022;3;Coton-tige;G95;98;OT02;3;0,00054;0,003121748;0,18;0,18
Préverenges;150;80;1;1;05.11.2022;4;Coton-tige;G95;98;OT02;3;0,00054;0,02;0,18;
Préverenges;961;490;2;1;05.11.2022;4;Coton-tige;G95;98;OT02;17;0,00306;0,017689906;0,18;
Rolle;815;415;2;1;06.11.2022;4;Plaquette de médicament;G100;103;;2;0,002;0,002453988;1;
Rolle;122;60;1;1;15.01.2022;1;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;5;0,000105;0,040983607;0,021;
Rolle;815;415;2;1;15.01.2022;1;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;14;0,000294;0,017177914;0,021;
Rolle;937;475;2;1;01.05.2022;2;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;4;0,000084;0,004268943;0,021;0,021
Rolle;122;60;1;1;06.11.2022;4;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;6;0,000126;0,049180328;0,021;
Rolle;815;415;2;1;06.11.2022;4;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;7;0,000147;0,008588957;0,021;
Rolle;815;415;2;1;15.01.2022;1;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;90;0,00189;0,110429448;0,021;
Rolle;937;475;2;1;01.05.2022;2;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;26;0,000546;0,027748132;0,021;
Rolle;815;415;2;1;06.11.2022;4;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;28;0,000588;0,034355828;0,021;
Rolle;122;60;1;1;06.11.2022;4;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;32;0,000672;0,262295082;0,021;
Rolle;815;415;2;1;15.01.2022;1;Pellets/Nurdles industriels;G112;;PL23;11;0,000275;0,013496933;0,025;
